#delta(loglike), fluxes [ph/cm^2/s]
-2.57976353168e-06 , 1.21138586577e-13
0.00491380784661 , 2.76442205294e-11
0.00986093003303 , 5.51673024722e-11
0.0148387851659 , 8.2690384415e-11
0.0198473725468 , 1.10213466358e-10
0.0248866900802 , 1.37736548301e-10
0.0299567375332 , 1.65259630243e-10
0.0350575130433 , 1.92782712186e-10
0.5 , 2.2056e-09
1.0 , 3.816e-09
1.35 , 4.776e-09
2.0 , 6.312e-09
2.5 , 7.344e-09
3.0 , 8.304e-09
3.5 , 9.192e-09
4.0 , 1.0032e-08
