#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 1.0065838174876762e-16
-0.01003369999944 , 7.26442588835e-16
-0.004256442533919999 , 1.66202443369e-11
0.001887960480460001 , 3.32397622312e-11
0.00839939137676 , 4.98592801255e-11
0.01527773248836 , 6.64787980199e-11
0.022522866206559997 , 8.30983159142e-11
0.030134675097559998 , 9.97178338085e-11
0.03811304172726 , 1.16337351703e-10
0.48996630000056 , 6.36e-10
0.98996630000056 , 9.74e-10
1.3399663000005602 , 1.16e-09
1.98996630000056 , 1.46e-09
2.48996630000056 , 1.66e-09
2.98996630000056 , 1.83e-09
3.48996630000056 , 2e-09
3.98996630000056 , 2.15e-09
