#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1e-25
0.0 , 2.4004574500359593e-11
-0.347039099997346 , 2.08654322863e-10
-0.346699322883069 , 2.11230445288e-10
-0.34606950899979 , 2.13806567712e-10
-0.345150377088426 , 2.16382690137e-10
-0.343942641939066 , 2.18958812561e-10
-0.342447014401846 , 2.21534934986e-10
-0.340664201437906 , 2.2411105741e-10
-0.338594906137586 , 2.26687179835e-10
0.152960900002654 , 3.58e-10
0.6529609000026539 , 4.24e-10
1.002960900002654 , 4.62e-10
1.652960900002654 , 5.21e-10
2.152960900002654 , 5.61e-10
2.652960900002654 , 5.98e-10
3.152960900002654 , 6.31e-10
3.652960900002654 , 6.62e-10
