#delta(loglike), fluxes [ph/cm^2/s]
-0.000759241534979 , 9.74063956121e-14
0.00918287473178 , 1.38094340058e-11
0.0200052567234 , 2.7521461616e-11
0.0317073093101 , 4.12334892263e-11
0.0442884380755 , 5.49455168365e-11
0.0577480493957 , 6.86575444467e-11
0.072085550375 , 8.23695720569e-11
0.0873003488887 , 9.60815996671e-11
0.5000, 3.32e-10 
1.0000, 5.12e-10 
1.3500, 6.13e-10 
2.0000, 7.71e-10 
2.5000, 8.76e-10 
3.0000, 9.72e-10 
3.5000, 1.06e-09 
4.0000, 1.14e-09 
