#delta(loglike), fluxes [ph/cm^2/s]
-3.35774966516e-05 , 1.20301142704e-11
0.00109970918857 , 1.94323302807e-11
0.00227071164409 , 2.6834546291e-11
0.00347942725057 , 3.42367623012e-11
0.00472585321404 , 4.16389783115e-11
0.00600998697337 , 4.90411943218e-11
0.00733182579279 , 5.6443410332e-11
0.00869136693655 , 6.38456263423e-11
0.5000, 9.86e-10 
1.0000, 1.46e-09 
1.3500, 1.72e-09 
2.0000, 2.14e-09 
2.5000, 2.41e-09 
3.0000, 2.66e-09 
3.5000, 2.89e-09 
4.0000, 3.10e-09 
