#delta(loglike), fluxes [ph/cm^2/s]
-0.000662703474518 , 1.16437904179e-09
-0.000257596373558 , 1.18049689377e-09
0.000870802206919 , 1.19661474575e-09
0.00272201141343 , 1.21273259773e-09
0.00529555114917 , 1.22885044971e-09
0.00859094187035 , 1.24496830169e-09
0.012607704557 , 1.26108615367e-09
0.0173453610332 , 1.27720400565e-09
0.5000, 1.75e-09 
1.0000, 1.99e-09 
1.3500, 2.13e-09 
2.0000, 2.34e-09 
2.5000, 2.47e-09 
3.0000, 2.60e-09 
3.5000, 2.72e-09 
4.0000, 2.83e-09 
