#delta(loglike), fluxes [ph/cm^2/s]
-3.79251068807e-05 , 1.50827476243e-09
0.000428413477493 , 1.52335751006e-09
0.00222301854228 , 1.53844025768e-09
0.00534483877709 , 1.55352300531e-09
0.00979282429034 , 1.56860575293e-09
0.0155659265292 , 1.58368850055e-09
0.0226630984107 , 1.59877124818e-09
0.0310832941905 , 1.6138539958e-09
0.5000, 1.92e-09 
1.0000, 2.08e-09 
1.3500, 2.17e-09 
2.0000, 2.32e-09 
2.5000, 2.42e-09 
3.0000, 2.50e-09 
3.5000, 2.58e-09 
4.0000, 2.66e-09 
