#delta(loglike), fluxes [ph/cm^2/s]
-3.05486028083e-05 , 7.41428062014e-14
0.00286750914529 , 2.37455967764e-11
0.00593435502378 , 4.74170507467e-11
0.00916997768218 , 7.10885047169e-11
0.0125743653625 , 9.47599586872e-11
0.0161475068307 , 1.18431412657e-10
0.0198893907364 , 1.42102866628e-10
0.0238000054378 , 1.65774320598e-10
0.5000, 1.43e-09 
1.0000, 2.14e-09 
1.3500, 2.54e-09 
2.0000, 3.16e-09 
2.5000, 3.57e-09 
3.0000, 3.94e-09 
3.5000, 4.28e-09 
4.0000, 4.60e-09 
