#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1.28824357556e-09
0.0020512703959 , 1.29921196257e-09
0.0066308749083 , 1.31018034957e-09
0.0137337494234 , 1.32114873657e-09
0.023354846493 , 1.33211712358e-09
0.0354891352545 , 1.34308551058e-09
0.0501316013469 , 1.35405389759e-09
0.0672772468424 , 1.36502228459e-09
0.5000, 1.50e-09 
1.0000, 1.59e-09 
1.3500, 1.64e-09 
2.0000, 1.72e-09 
2.5000, 1.77e-09 
3.0000, 1.81e-09 
3.5000, 1.86e-09 
4.0000, 1.90e-09 
