#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 3.58001935213e-14
0.00110210832281 , 4.53478759879e-13
0.00220907611947 , 8.71157326237e-13
0.00332090272423 , 1.2888358926e-12
0.00443758748588 , 1.70651445895e-12
0.00555912975324 , 2.12419302531e-12
0.00668552886418 , 2.54187159167e-12
0.00781678417115 , 2.95955015803e-12
0.5000, 1.15e-10 
1.0000, 1.86e-10 
1.3500, 2.27e-10 
2.0000, 2.91e-10 
2.5000, 3.35e-10 
3.0000, 3.75e-10 
3.5000, 4.13e-10 
4.0000, 4.48e-10 
