#delta(loglike), fluxes [ph/cm^2/s]
-1.99154892471e-05 , 5.16672128221e-12
0.00146797003981 , 1.62032072492e-11
0.00315616105217 , 2.72396932162e-11
0.00504462308891 , 3.82761791832e-11
0.00713332170562 , 4.93126651502e-11
0.00942222245794 , 6.03491511172e-11
0.011911290916 , 7.13856370841e-11
0.0146004926646 , 8.24221230511e-11
0.5000, 6.91e-10 
1.0000, 1.00e-09 
1.3500, 1.17e-09 
2.0000, 1.44e-09 
2.5000, 1.62e-09 
3.0000, 1.78e-09 
3.5000, 1.93e-09 
4.0000, 2.07e-09 
