#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 5.43942594858e-10
0.000788719713455 , 5.48940315622e-10
0.00211760421371 , 5.53938036387e-10
0.00398613642756 , 5.58935757151e-10
0.00639380013308 , 5.63933477916e-10
0.00934007991236 , 5.6893119868e-10
0.0128244611842 , 5.73928919445e-10
0.0168464301823 , 5.78926640209e-10
0.5000, 7.50e-10 
1.0000, 8.38e-10 
1.3500, 8.86e-10 
2.0000, 9.63e-10 
2.5000, 1.01e-09 
3.0000, 1.06e-09 
3.5000, 1.10e-09 
4.0000, 1.14e-09 
