#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 2.27480983129e-12
0.00175864610355 , 6.33314455007e-12
0.00352521792229 , 1.03914792689e-11
0.00529971493233 , 1.44498139876e-11
0.00708213652251 , 1.85081487064e-11
0.00887248218351 , 2.25664834252e-11
0.0106707513332 , 2.6624818144e-11
0.0124769434187 , 3.06831528629e-11
0.5 , 7.868e-10
1.0 , 1.2992e-09
1.35 , 1.596e-09
2.0 , 2.0692e-09
2.5 , 2.3884e-09
3.0 , 2.6796e-09
3.5 , 2.94e-09
4.0 , 3.192e-09
