#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1.27374369403e-11
0.000994024565443 , 5.56437787952e-11
0.00205668294802 , 9.85501206502e-11
0.00318797165528 , 1.41456462505e-10
0.00438788672909 , 1.8436280436e-10
0.00565642490983 , 2.27269146216e-10
0.00699358247221 , 2.7017548807e-10
0.00839935615659 , 3.13081829926e-10
0.5 , 4.46e-09
1.0 , 6.52e-09
1.35 , 7.64e-09
2.0 , 9.42e-09
2.5 , 1.06e-08
3.0 , 1.166e-08
3.5 , 1.264e-08
4.0 , 1.354e-08
