#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 8.73547878924e-09
0.00158828138956 , 8.78927324886e-09
0.00526063601137 , 8.84306770848e-09
0.0110163040517 , 8.8968621681e-09
0.0188545261044 , 8.95065662771e-09
0.0287745432288 , 9.00445108733e-09
0.0407755970082 , 9.05824554695e-09
0.0548569295206 , 9.11204000657e-09
0.5000, 9.88e-09 
1.0000, 1.04e-08 
1.3500, 1.06e-08 
2.0000, 1.10e-08 
2.5000, 1.13e-08 
3.0000, 1.15e-08 
3.5000, 1.18e-08 
4.0000, 1.20e-08 
