#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 1.30764036083e-10
0.00407829077449 , 2.45874893276e-10
0.0165810807957 , 3.60985750469e-10
0.0375011844444 , 4.76096607663e-10
0.0668314281502 , 5.91207464856e-10
0.104564649693 , 7.06318322049e-10
0.150693699077 , 8.21429179242e-10
0.205211437482 , 9.36540036435e-10
0.5000, 1.38e-09 
1.0000, 1.89e-09 
1.3500, 2.17e-09 
2.0000, 2.60e-09 
2.5000, 2.89e-09 
3.0000, 3.15e-09 
3.5000, 3.39e-09 
4.0000, 3.61e-09 
