#delta(loglike), fluxes [ph/cm^2/s]
0.0 , 2.33204001287e-12
0.00113132223487 , 8.64289183025e-12
0.00226384820417 , 1.49537436476e-11
0.00339757790789 , 2.1264595465e-11
0.00453251134604 , 2.75754472824e-11
0.00566864898428 , 3.38862990998e-11
0.00680598989129 , 4.0197150917e-11
0.00794453499839 , 4.65080027345e-11
0.5 , 2.304e-09
1.0 , 4.056e-09
1.35 , 5.112e-09
2.0 , 6.84e-09
2.5 , 8.016e-09
3.0 , 9.096e-09
3.5 , 1.0104e-08
4.0 , 1.1064e-08
